Ridgerunner 2.3.1
Built Sep 13 2026, 00:43:43.
plCurve Version: 10.1.0
Octrope Version: 10.1.0
tsnnls Version: 2.5.1
Seeded from dev/random with seed -628719301.
Loaded 12 component, 576 vertex plCurve from seed2718.vect.
Saved copy of seed2718.vect to ./seed2718.rr/seed2718.vect.
Curve has thickness 0.475007. Scaling to thickness 0.501.
Scaled curve has thickness 0.501.
 Autoscale selftest ok.
Rerez'd, autoscaled, eq'd file written to ./seed2718.rr/seed2718.atstart.vect.
Overstep tolerance: 0.000100 of thickness 0.500000 (0.499950) minminrad: 0.49997500
ridgerunner: Curses screen display disabled, using stdout.
             Define CURSES_DISPLAY to enable better screen display.
ridgerunner: Starting run. Will stop if 
               step number >= 300 
               residual < 0 
               ropelength decrease over last 20 steps < -1000.

   1 Rop: 730.95711917249 Str:   0 MRstruts:   0 Thi: 0.5000010 
  68 Rop: 722.79548791042 Str:  20 MRstruts:   0 Thi: 0.4999987 
  69 Rop: 722.78640847325 Str:  22 MRstruts:   0 Thi: 0.4999986 
  70 Rop: 722.73546195056 Str:  24 MRstruts:   0 Thi: 0.4999984 
  71 Rop: 722.70681576840 Str:  26 MRstruts:   0 Thi: 0.4999983 
  72 Rop: 722.59011369058 Str:  36 MRstruts:   0 Thi: 0.4999559 
  73 Rop: 722.13373867525 Str:  44 MRstruts:   0 Thi: 0.4996650 
  74 Rop: 722.13373935545 Str:   2 MRstruts:   0 Thi: 0.5000000 
  75 Rop: 722.13365831570 Str:   4 MRstruts:   0 Thi: 0.5000000 
  76 Rop: 722.12159653640 Str:   4 MRstruts:   0 Thi: 0.5000000 
  77 Rop: 722.12154264041 Str:   6 MRstruts:   0 Thi: 0.5000000 
  78 Rop: 722.00945755355 Str:   8 MRstruts:   0 Thi: 0.4999981 
  79 Rop: 721.98815305791 Str:  10 MRstruts:   0 Thi: 0.4999981 
  80 Rop: 721.96692854316 Str:  12 MRstruts:   0 Thi: 0.4999981 
  81 Rop: 721.96399592776 Str:  14 MRstruts:   0 Thi: 0.4999981 
  82 Rop: 721.95154891293 Str:  16 MRstruts:   0 Thi: 0.4999980 
  83 Rop: 721.94481784235 Str:  18 MRstruts:   0 Thi: 0.4999980 
  84 Rop: 721.93461496352 Str:  20 MRstruts:   0 Thi: 0.4999980 
  85 Rop: 721.92215294355 Str:  24 MRstruts:   0 Thi: 0.4999852 
  86 Rop: 721.90555132034 Str:  28 MRstruts:   0 Thi: 0.4999852 
  87 Rop: 721.69211953102 Str:  48 MRstruts:   0 Thi: 0.4993874 
  88 Rop: 721.69210022843 Str:   2 MRstruts:   0 Thi: 0.5000000 
  89 Rop: 721.69197059960 Str:   4 MRstruts:   0 Thi: 0.5000000 
  90 Rop: 721.62301955886 Str:   6 MRstruts:   0 Thi: 0.4999998 
  91 Rop: 721.55711912779 Str:   8 MRstruts:   0 Thi: 0.4999989 
  92 Rop: 721.55093820103 Str:  10 MRstruts:   0 Thi: 0.4999989 
  93 Rop: 721.53318526088 Str:  12 MRstruts:   0 Thi: 0.4999989 
  94 Rop: 721.44417759476 Str:  14 MRstruts:   0 Thi: 0.4999972 
  95 Rop: 721.43227169354 Str:  16 MRstruts:   0 Thi: 0.4999971 
  96 Rop: 721.38516917201 Str:  18 MRstruts:   0 Thi: 0.4999969 
  97 Rop: 721.37933822274 Str:  20 MRstruts:   0 Thi: 0.4999969 
  98 Rop: 721.37184560145 Str:  24 MRstruts:   0 Thi: 0.4999969 
  99 Rop: 721.31427942763 Str:  26 MRstruts:   0 Thi: 0.4999967 
 100 Rop: 721.19660655608 Str:  28 MRstruts:   0 Thi: 0.4999940 
 101 Rop: 721.08469428595 Str:  32 MRstruts:   0 Thi: 0.4999933 
 102 Rop: 720.83529064869 Str:  46 MRstruts:   0 Thi: 0.4989750 
 103 Rop: 720.83529886000 Str:   2 MRstruts:   0 Thi: 0.5000000 
 104 Rop: 720.81458292135 Str:   6 MRstruts:   0 Thi: 0.4999886 
 105 Rop: 720.74820489132 Str:   8 MRstruts:   0 Thi: 0.4999883 
 106 Rop: 720.58014537856 Str:  12 MRstruts:   0 Thi: 0.4999863 
 107 Rop: 720.42984445847 Str:  14 MRstruts:   0 Thi: 0.4999840 
 108 Rop: 720.41015636725 Str:  16 MRstruts:   0 Thi: 0.4999838 
 109 Rop: 720.33335610140 Str:  18 MRstruts:   0 Thi: 0.4999829 
 110 Rop: 720.30568893742 Str:  20 MRstruts:   0 Thi: 0.4999827 
 111 Rop: 720.29107463473 Str:  24 MRstruts:   0 Thi: 0.4999827 
 112 Rop: 720.03026620780 Str:  26 MRstruts:   0 Thi: 0.4999666 
 113 Rop: 719.88601000092 Str:  34 MRstruts:   0 Thi: 0.4999634 
 114 Rop: 719.83410305760 Str:  40 MRstruts:   0 Thi: 0.4999634 
 115 Rop: 719.62336833484 Str:  58 MRstruts:   0 Thi: 0.4996632 
 116 Rop: 719.61789660516 Str:   2 MRstruts:   0 Thi: 0.5000000 
 117 Rop: 719.61790148304 Str:   4 MRstruts:   0 Thi: 0.5000000 
 118 Rop: 719.57658737996 Str:  10 MRstruts:   0 Thi: 0.4999554 
 119 Rop: 719.53246170656 Str:  18 MRstruts:   0 Thi: 0.4999553 
 120 Rop: 719.49470058141 Str:  28 MRstruts:   0 Thi: 0.4999549 
 121 Rop: 719.42830907819 Str:  42 MRstruts:   0 Thi: 0.4999548 
 122 Rop: 719.38353730959 Str:  44 MRstruts:   0 Thi: 0.4999548 
 123 Rop: 719.23758402867 Str:  60 MRstruts:   0 Thi: 0.4996604 
 124 Rop: 719.23759976666 Str:   2 MRstruts:   0 Thi: 0.5000000 
 125 Rop: 719.23549387804 Str:   4 MRstruts:   0 Thi: 0.5000000 
 126 Rop: 719.19887802505 Str:   6 MRstruts:   0 Thi: 0.4999998 
 127 Rop: 719.19053273600 Str:   8 MRstruts:   0 Thi: 0.4999997 
 128 Rop: 719.18701966458 Str:  12 MRstruts:   0 Thi: 0.4999903 
 129 Rop: 719.11690787207 Str:  16 MRstruts:   0 Thi: 0.4999897 
 130 Rop: 719.08556249778 Str:  22 MRstruts:   0 Thi: 0.4999896 
 131 Rop: 719.06949770453 Str:  24 MRstruts:   0 Thi: 0.4999896 
 132 Rop: 719.05342510879 Str:  26 MRstruts:   0 Thi: 0.4999895 
 133 Rop: 719.04305702838 Str:  32 MRstruts:   0 Thi: 0.4999895 
 134 Rop: 719.01425111937 Str:  36 MRstruts:   0 Thi: 0.4999895 
 135 Rop: 718.98052072269 Str:  40 MRstruts:   0 Thi: 0.4999893 
 136 Rop: 718.93244713969 Str:  60 MRstruts:   0 Thi: 0.4998499 
 137 Rop: 718.93244473826 Str:   2 MRstruts:   0 Thi: 0.5000000 
 138 Rop: 718.93231115592 Str:   4 MRstruts:   0 Thi: 0.5000000 
 139 Rop: 718.90412713658 Str:   6 MRstruts:   0 Thi: 0.4999998 
 140 Rop: 718.89434722555 Str:   8 MRstruts:   0 Thi: 0.4999998 
 141 Rop: 718.87328974305 Str:  10 MRstruts:   0 Thi: 0.4999998 
 142 Rop: 718.86464860074 Str:  12 MRstruts:   0 Thi: 0.4999998 
 143 Rop: 718.86336676747 Str:  14 MRstruts:   0 Thi: 0.4999998 
 144 Rop: 718.85314687694 Str:  16 MRstruts:   0 Thi: 0.4999998 
 145 Rop: 718.85184359443 Str:  18 MRstruts:   0 Thi: 0.4999998 
 146 Rop: 718.84659175056 Str:  20 MRstruts:   0 Thi: 0.4999998 
 147 Rop: 718.84018506873 Str:  22 MRstruts:   0 Thi: 0.4999998 
 148 Rop: 718.83854646568 Str:  24 MRstruts:   0 Thi: 0.4999998 
 149 Rop: 718.83640155425 Str:  26 MRstruts:   0 Thi: 0.4999998 
 150 Rop: 718.82879519620 Str:  32 MRstruts:   0 Thi: 0.4999983 
 151 Rop: 718.82516952633 Str:  34 MRstruts:   0 Thi: 0.4999983 
 152 Rop: 718.82317282762 Str:  38 MRstruts:   0 Thi: 0.4999983 
 153 Rop: 718.81559689172 Str:  40 MRstruts:   0 Thi: 0.4999983 
 154 Rop: 718.80964487858 Str:  44 MRstruts:   0 Thi: 0.4999983 
 155 Rop: 718.79966711517 Str:  46 MRstruts:   0 Thi: 0.4999982 
 156 Rop: 718.79380927687 Str:  50 MRstruts:   0 Thi: 0.4999981 
 157 Rop: 718.76388965680 Str:  52 MRstruts:   0 Thi: 0.4999979 
 158 Rop: 718.74929495295 Str:  54 MRstruts:   0 Thi: 0.4999978 
 159 Rop: 718.73552421427 Str:  64 MRstruts:   0 Thi: 0.4998936 
 160 Rop: 718.72847844497 Str:  34 MRstruts:   0 Thi: 0.4999536 
 161 Rop: 718.69709892118 Str:  59 MRstruts:   0 Thi: 0.4999533 
 162 Rop: 718.61622490030 Str:  64 MRstruts:   0 Thi: 0.4999525 
 163 Rop: 718.34515014250 Str:  68 MRstruts:   0 Thi: 0.4999066 
 164 Rop: 718.34474401822 Str:   2 MRstruts:   0 Thi: 0.5000000 
 165 Rop: 718.33009752634 Str:  18 MRstruts:   0 Thi: 0.4999828 
 166 Rop: 718.31697829143 Str:  39 MRstruts:   0 Thi: 0.4999828 
 167 Rop: 718.30422710513 Str:  53 MRstruts:   0 Thi: 0.4999826 
 168 Rop: 718.28972332948 Str:  57 MRstruts:   0 Thi: 0.4999826 
 169 Rop: 718.26792413699 Str:  63 MRstruts:   0 Thi: 0.4999825 
 170 Rop: 717.89963933140 Str:  71 MRstruts:   0 Thi: 0.4990585 
 171 Rop: 717.89218872217 Str:   3 MRstruts:   0 Thi: 0.5000000 
 172 Rop: 717.72036461653 Str:   4 MRstruts:   0 Thi: 0.4999987 
 173 Rop: 717.52941640273 Str:   5 MRstruts:   0 Thi: 0.4999972 
 174 Rop: 717.42188530581 Str:   7 MRstruts:   0 Thi: 0.4999966 
 175 Rop: 717.41743257802 Str:   9 MRstruts:   0 Thi: 0.4999966 
 176 Rop: 717.40618478693 Str:  13 MRstruts:   0 Thi: 0.4999965 
 177 Rop: 717.37661285559 Str:  14 MRstruts:   0 Thi: 0.4999962 
 178 Rop: 717.35996987383 Str:  18 MRstruts:   0 Thi: 0.4999962 
 179 Rop: 717.35482285494 Str:  22 MRstruts:   0 Thi: 0.4999962 
 180 Rop: 717.34354233737 Str:  25 MRstruts:   0 Thi: 0.4999962 
 181 Rop: 717.31726018666 Str:  28 MRstruts:   0 Thi: 0.4999925 
 182 Rop: 717.27583279246 Str:  31 MRstruts:   0 Thi: 0.4999925 
 183 Rop: 717.26842196843 Str:  32 MRstruts:   0 Thi: 0.4999925 
 184 Rop: 717.24399519104 Str:  35 MRstruts:   0 Thi: 0.4999925 
 185 Rop: 717.23647929940 Str:  39 MRstruts:   0 Thi: 0.4999925 
 186 Rop: 717.22701363859 Str:  40 MRstruts:   0 Thi: 0.4999925 
 187 Rop: 717.20768452996 Str:  42 MRstruts:   0 Thi: 0.4999924 
 188 Rop: 717.19749050169 Str:  44 MRstruts:   0 Thi: 0.4999924 
 189 Rop: 717.18160835167 Str:  48 MRstruts:   0 Thi: 0.4999924 
 190 Rop: 717.16691453114 Str:  51 MRstruts:   0 Thi: 0.4999924 
 191 Rop: 717.15819503403 Str:  53 MRstruts:   0 Thi: 0.4999923 
 192 Rop: 717.14767554520 Str:  55 MRstruts:   0 Thi: 0.4999923 
 193 Rop: 717.00008528474 Str:  67 MRstruts:   0 Thi: 0.4995920 
 194 Rop: 716.99913829865 Str:   1 MRstruts:   0 Thi: 0.5000000 
 195 Rop: 716.99915124376 Str:   2 MRstruts:   0 Thi: 0.5000000 
 196 Rop: 716.97432789547 Str:   3 MRstruts:   0 Thi: 0.5000000 
 197 Rop: 716.86301734790 Str:   4 MRstruts:   0 Thi: 0.4999992 
 198 Rop: 716.85369342087 Str:   5 MRstruts:   0 Thi: 0.4999992 
 199 Rop: 716.84591260122 Str:   6 MRstruts:   0 Thi: 0.4999992 
 200 Rop: 716.78705131537 Str:   8 MRstruts:   0 Thi: 0.4999991 
 201 Rop: 716.78438955980 Str:  10 MRstruts:   0 Thi: 0.4999991 
 202 Rop: 716.77954707727 Str:  14 MRstruts:   0 Thi: 0.4999991 
 203 Rop: 716.77093227245 Str:  15 MRstruts:   0 Thi: 0.4999991 
 204 Rop: 716.76633120318 Str:  19 MRstruts:   0 Thi: 0.4999991 
 205 Rop: 716.76506434404 Str:  21 MRstruts:   0 Thi: 0.4999991 
 206 Rop: 716.76257879720 Str:  24 MRstruts:   0 Thi: 0.4999991 
 207 Rop: 716.76178438884 Str:  25 MRstruts:   0 Thi: 0.4999991 
 208 Rop: 716.76015802840 Str:  26 MRstruts:   0 Thi: 0.4999991 
 209 Rop: 716.75852384741 Str:  27 MRstruts:   0 Thi: 0.4999991 
 210 Rop: 716.73785736680 Str:  32 MRstruts:   0 Thi: 0.4999959 
 211 Rop: 716.72378975138 Str:  33 MRstruts:   0 Thi: 0.4999959 
 212 Rop: 716.71705147893 Str:  34 MRstruts:   0 Thi: 0.4999959 
 213 Rop: 716.71446240808 Str:  38 MRstruts:   0 Thi: 0.4999959 
 214 Rop: 716.70867889041 Str:  41 MRstruts:   0 Thi: 0.4999959 
 215 Rop: 716.70361368446 Str:  44 MRstruts:   0 Thi: 0.4999958 
 216 Rop: 716.69389021202 Str:  47 MRstruts:   0 Thi: 0.4999958 
 217 Rop: 716.69033458274 Str:  51 MRstruts:   0 Thi: 0.4999958 
 218 Rop: 716.62754904249 Str:  53 MRstruts:   0 Thi: 0.4999953 
 219 Rop: 716.61792614244 Str:  54 MRstruts:   0 Thi: 0.4999953 
 220 Rop: 716.60358608709 Str:  56 MRstruts:   0 Thi: 0.4999709 
 221 Rop: 716.58133055476 Str:  60 MRstruts:   0 Thi: 0.4999709 
 222 Rop: 716.51585700834 Str:  64 MRstruts:   0 Thi: 0.4999522 
 223 Rop: 716.41848339926 Str:  69 MRstruts:   0 Thi: 0.4999173 
 224 Rop: 716.41776776383 Str:   2 MRstruts:   0 Thi: 0.5000000 
 225 Rop: 716.40193917569 Str:   2 MRstruts:   0 Thi: 0.5000000 
 226 Rop: 716.40184807961 Str:   3 MRstruts:   0 Thi: 0.5000000 
 227 Rop: 716.39652412676 Str:   3 MRstruts:   0 Thi: 0.5000000 
 228 Rop: 716.39651269636 Str:   5 MRstruts:   0 Thi: 0.5000000 
 229 Rop: 716.39034110451 Str:   6 MRstruts:   0 Thi: 0.5000000 
 230 Rop: 716.38588319257 Str:   7 MRstruts:   0 Thi: 0.5000000 
 231 Rop: 716.38051505137 Str:   8 MRstruts:   0 Thi: 0.5000000 
 232 Rop: 716.37814173226 Str:  10 MRstruts:   0 Thi: 0.5000000 
 233 Rop: 716.37499036899 Str:  12 MRstruts:   0 Thi: 0.5000000 
 234 Rop: 716.37481976119 Str:  14 MRstruts:   0 Thi: 0.5000000 
 235 Rop: 716.37458593250 Str:  15 MRstruts:   0 Thi: 0.5000000 
 236 Rop: 716.37424658415 Str:  17 MRstruts:   0 Thi: 0.5000000 
 237 Rop: 716.37393604381 Str:  19 MRstruts:   0 Thi: 0.5000000 
 238 Rop: 716.37200106705 Str:  20 MRstruts:   0 Thi: 0.5000000 
 239 Rop: 716.37177741204 Str:  20 MRstruts:   0 Thi: 0.5000000 
 240 Rop: 716.37079836854 Str:  21 MRstruts:   0 Thi: 0.5000000 
 241 Rop: 716.37060356863 Str:  22 MRstruts:   0 Thi: 0.5000000 
 242 Rop: 716.37049914184 Str:  23 MRstruts:   0 Thi: 0.5000000 
 243 Rop: 716.36966778221 Str:  24 MRstruts:   0 Thi: 0.5000000 
 244 Rop: 716.36910090266 Str:  25 MRstruts:   0 Thi: 0.5000000 
 245 Rop: 716.36846153906 Str:  26 MRstruts:   0 Thi: 0.5000000 
 246 Rop: 716.36590269558 Str:  28 MRstruts:   0 Thi: 0.4999997 
 247 Rop: 716.36530399717 Str:  34 MRstruts:   0 Thi: 0.4999971 
 248 Rop: 716.36128048641 Str:  44 MRstruts:   0 Thi: 0.4999971 
 249 Rop: 716.35769146363 Str:  48 MRstruts:   0 Thi: 0.4999971 
 250 Rop: 716.35517365001 Str:  51 MRstruts:   0 Thi: 0.4999971 
 251 Rop: 716.34487831428 Str:  54 MRstruts:   0 Thi: 0.4999971 
 252 Rop: 716.33431164386 Str:  62 MRstruts:   0 Thi: 0.4999835 
 253 Rop: 716.30318522362 Str:  69 MRstruts:   0 Thi: 0.4999085 
 254 Rop: 716.27402882853 Str:   1 MRstruts:   0 Thi: 0.5000000 
 255 Rop: 716.27400705154 Str:   2 MRstruts:   0 Thi: 0.5000000 
 256 Rop: 716.27081703389 Str:   3 MRstruts:   0 Thi: 0.5000000 
 257 Rop: 716.26513566113 Str:   4 MRstruts:   0 Thi: 0.5000000 
 258 Rop: 716.25477517031 Str:   4 MRstruts:   0 Thi: 0.5000000 
 259 Rop: 716.25473316081 Str:   6 MRstruts:   0 Thi: 0.5000000 
 260 Rop: 716.25410597476 Str:   8 MRstruts:   0 Thi: 0.5000000 
 261 Rop: 716.25352517157 Str:  12 MRstruts:   0 Thi: 0.5000000 
 262 Rop: 716.25257201398 Str:  13 MRstruts:   0 Thi: 0.5000000 
 263 Rop: 716.25223685358 Str:  15 MRstruts:   0 Thi: 0.5000000 
 264 Rop: 716.24998285736 Str:  16 MRstruts:   0 Thi: 0.5000000 
 265 Rop: 716.24986302075 Str:  17 MRstruts:   0 Thi: 0.5000000 
 266 Rop: 716.24967509986 Str:  18 MRstruts:   0 Thi: 0.5000000 
 267 Rop: 716.24916500821 Str:  19 MRstruts:   0 Thi: 0.5000000 
 268 Rop: 716.24563822220 Str:  21 MRstruts:   0 Thi: 0.4999997 
 269 Rop: 716.24507681691 Str:  22 MRstruts:   0 Thi: 0.4999997 
 270 Rop: 716.24308076451 Str:  24 MRstruts:   0 Thi: 0.4999997 
 271 Rop: 716.24232580367 Str:  26 MRstruts:   0 Thi: 0.4999997 
 272 Rop: 716.24176050426 Str:  27 MRstruts:   0 Thi: 0.4999997 
 273 Rop: 716.24063896336 Str:  29 MRstruts:   0 Thi: 0.4999997 
 274 Rop: 716.24011643626 Str:  30 MRstruts:   0 Thi: 0.4999997 
 275 Rop: 716.23944097417 Str:  30 MRstruts:   0 Thi: 0.4999997 
 276 Rop: 716.23866095868 Str:  32 MRstruts:   0 Thi: 0.4999997 
 277 Rop: 716.23812042656 Str:  38 MRstruts:   0 Thi: 0.4999997 
 278 Rop: 716.23651059275 Str:  39 MRstruts:   0 Thi: 0.4999997 
 279 Rop: 716.23523620002 Str:  44 MRstruts:   0 Thi: 0.4999992 
 280 Rop: 716.23353413081 Str:  45 MRstruts:   0 Thi: 0.4999992 
 281 Rop: 716.23197197849 Str:  46 MRstruts:   0 Thi: 0.4999992 
 282 Rop: 716.22917322446 Str:  49 MRstruts:   0 Thi: 0.4999980 
 283 Rop: 716.22765646412 Str:  50 MRstruts:   0 Thi: 0.4999980 
 284 Rop: 716.22568964490 Str:  51 MRstruts:   0 Thi: 0.4999980 
 285 Rop: 716.22182743655 Str:  52 MRstruts:   0 Thi: 0.4999980 
 286 Rop: 716.21914895157 Str:  54 MRstruts:   0 Thi: 0.4999980 
 287 Rop: 716.21391110335 Str:  57 MRstruts:   0 Thi: 0.4999980 
 288 Rop: 716.20531810672 Str:  72 MRstruts:   0 Thi: 0.4998186 
 289 Rop: 716.18158226065 Str:   2 MRstruts:   0 Thi: 0.4999999 
 290 Rop: 716.17420830096 Str:   3 MRstruts:   0 Thi: 0.4999999 
 291 Rop: 716.16222261050 Str:   4 MRstruts:   0 Thi: 0.4999999 
 292 Rop: 716.15770669453 Str:   5 MRstruts:   0 Thi: 0.4999999 
 293 Rop: 716.14844013443 Str:   7 MRstruts:   0 Thi: 0.4999998 
 294 Rop: 716.13713754667 Str:   8 MRstruts:   0 Thi: 0.4999998 
 295 Rop: 716.13456113967 Str:   9 MRstruts:   0 Thi: 0.4999998 
 296 Rop: 716.12266399632 Str:  10 MRstruts:   0 Thi: 0.4999998 
 297 Rop: 716.11691184744 Str:  11 MRstruts:   0 Thi: 0.4999998 
 298 Rop: 716.11225513628 Str:  13 MRstruts:   0 Thi: 0.4999995 
 299 Rop: 716.10970743962 Str:  16 MRstruts:   0 Thi: 0.4999995 
 300 Rop: 716.10841722444 Str:  18 MRstruts:   0 Thi: 0.4999995 
ridgerunner: run complete. Terminated because 
ridgerunner: reached maximum number of steps (300).
ridgerunner: Run complete.
