1 1.17981 M
2 1.35448 M
3 1.35675 M
4 1.36169 M
5 1.3754 M
6 1.37653 M
7 1.38115 M
8 1.39435 M
9 1.39435 M
10 1.3951 M
11 1.39584 M
12 1.40904 M
13 1.41023 M
14 1.41098 M
15 1.41183 M
16 1.41258 M
17 1.41414 M
18 1.4189 M
19 1.4321 M
20 1.4321 M
21 1.43297 M
22 1.43297 M
23 1.43437 M
24 1.43544 M
25 1.4382 M
26 1.45142 M
27 1.4514 M
28 1.45227 M
29 1.45226 M
30 1.45393 M
31 1.45505 M
32 1.45634 M
33 1.46068 M
34 1.46355 M
35 1.46675 M
36 1.48035 M
37 1.48035 M
38 1.48065 M
39 1.48065 M
40 1.48131 M
41 1.48279 M
42 1.48434 M
43 1.48552 M
44 1.48741 M
45 1.50061 M
46 1.50061 M
47 1.5009 M
48 1.5009 M
49 1.50139 M
50 1.50139 M
51 1.50204 M
52 1.50204 M
53 1.50288 M
54 1.50288 M
55 1.50288 M
56 1.50385 M
57 1.50931 M
58 1.5229 M
59 1.5229 M
60 1.5229 M
61 1.5229 M
62 1.5229 M
63 1.52338 M
64 1.52338 M
65 1.52403 M
66 1.52403 M
67 1.52487 M
68 1.52487 M
69 1.52487 M
70 1.52487 M
71 1.52528 M
72 1.52861 M
73 1.53268 M
74 1.54628 M
75 1.54668 M
76 1.54668 M
77 1.54668 M
78 1.54668 M
79 1.54715 M
80 1.54715 M
81 1.54781 M
82 1.54781 M
83 1.54865 M
84 1.54865 M
85 1.54865 M
86 1.54956 M
87 1.55397 M
88 1.56717 M
89 1.56717 M
90 1.56717 M
91 1.56717 M
92 1.56766 M
93 1.56766 M
94 1.56766 M
95 1.56766 M
96 1.56766 M
97 1.56766 M
98 1.56766 M
99 1.56766 M
100 1.56766 M
101 1.57074 M
102 1.57478 M
103 1.58798 M
104 1.58798 M
105 1.58798 M
106 1.58798 M
107 1.58798 M
108 1.58798 M
109 1.58798 M
110 1.58798 M
111 1.58798 M
112 1.58798 M
113 1.5892 M
114 1.59081 M
115 1.5938 M
116 1.60698 M
117 1.60699 M
118 1.60698 M
119 1.60699 M
120 1.60698 M
121 1.60944 M
122 1.61119 M
123 1.61197 M
124 1.62517 M
125 1.62517 M
126 1.62517 M
127 1.62517 M
128 1.62517 M
129 1.62517 M
130 1.62567 M
131 1.62617 M
132 1.62617 M
133 1.62677 M
134 1.62708 M
135 1.62708 M
136 1.62982 M
137 1.64302 M
138 1.64302 M
139 1.64302 M
140 1.64302 M
141 1.64302 M
142 1.64302 M
143 1.64369 M
144 1.64369 M
145 1.64369 M
146 1.64369 M
147 1.64447 M
148 1.64447 M
149 1.64447 M
150 1.64517 M
151 1.64577 M
152 1.64735 M
153 1.64806 M
154 1.64806 M
155 1.64896 M
156 1.64949 M
157 1.65315 M
158 1.65445 M
159 1.65744 M
160 1.67119 M
161 1.67334 M
162 1.67386 M
163 1.67853 M
164 1.69173 M
165 1.69173 M
166 1.69173 M
167 1.69173 M
168 1.6944 M
169 1.69537 M
170 1.69974 M
171 1.71295 M
172 1.71294 M
173 1.71295 M
174 1.71294 M
175 1.71295 M
176 1.71355 M
177 1.71356 M
178 1.71355 M
179 1.71356 M
180 1.71355 M
181 1.71356 M
182 1.71355 M
183 1.71356 M
184 1.71355 M
185 1.71356 M
186 1.71431 M
187 1.71432 M
188 1.71692 M
189 1.71693 M
190 1.71692 M
191 1.71693 M
192 1.71692 M
193 1.71883 M
194 1.73201 M
195 1.73203 M
196 1.73201 M
197 1.73203 M
198 1.73201 M
199 1.73203 M
200 1.73201 M
201 1.73203 M
202 1.73201 M
203 1.73273 M
204 1.7336 M
205 1.73459 M
206 1.73457 M
207 1.73459 M
208 1.73457 M
209 1.73459 M
210 1.73457 M
211 1.73459 M
212 1.73457 M
213 1.73459 M
214 1.73457 M
215 1.73459 M
216 1.73457 M
217 1.73459 M
218 1.73457 M
219 1.73459 M
220 1.73457 M
221 1.73459 M
222 1.73538 M
223 1.7354 M
224 1.74858 M
225 1.7486 M
226 1.74916 M
227 1.74918 M
228 1.74916 M
229 1.74918 M
230 1.74916 M
231 1.74918 M
232 1.74916 M
233 1.74918 M
234 1.74916 M
235 1.74988 M
236 1.75066 M
237 1.75156 M
238 1.75154 M
239 1.75156 M
240 1.75252 M
241 1.75253 M
242 1.75252 M
243 1.75253 M
244 1.75252 M
245 1.75253 M
246 1.75252 M
247 1.75255 M
248 1.75252 M
249 1.75255 M
250 1.75252 M
251 1.75314 M
252 1.75311 M
253 1.75314 M
254 1.76631 M
255 1.76634 M
256 1.76631 M
257 1.76634 M
258 1.76631 M
259 1.76634 M
260 1.76631 M
261 1.76692 M
262 1.7675 M
263 1.76823 M
264 1.7682 M
265 1.76904 M
266 1.76901 M
267 1.76993 M
268 1.77087 M
269 1.7709 M
270 1.77087 M
271 1.7709 M
272 1.77087 M
273 1.7709 M
274 1.77151 M
275 1.77155 M
276 1.77151 M
277 1.77155 M
278 1.77251 M
279 1.77254 M
280 1.77345 M
281 1.77348 M
282 1.77345 M
283 1.77348 M
284 1.77345 M
285 1.77348 M
286 1.77345 M
287 1.77348 M
288 1.77345 M
289 1.78668 M
290 1.78665 M
291 1.78668 M
292 1.78665 M
293 1.78668 M
294 1.78665 M
295 1.78668 M
296 1.78665 M
297 1.78668 M
298 1.78728 M
299 1.78731 M
300 1.78728 M
