1 0 0
2 2 0
3 4 0
4 10 0
5 2 0
6 4 0
7 14 0
8 2 0
9 2 0
10 4 0
11 8 0
12 2 0
13 3 0
14 4 0
15 6 0
16 8 0
17 10 0
18 18 0
19 2 0
20 4 0
21 6 0
22 8 0
23 10 0
24 12 0
25 18 0
26 2 0
27 4 0
28 6 0
29 8 0
30 10 0
31 12 0
32 14 0
33 20 0
34 22 0
35 26 0
36 2 0
37 4 0
38 6 0
39 8 0
40 14 0
41 16 0
42 18 0
43 20 0
44 34 0
45 2 0
46 4 0
47 6 0
48 8 0
49 10 0
50 12 0
51 14 0
52 16 0
53 18 0
54 20 0
55 22 0
56 24 0
57 42 0
58 2 0
59 2 0
60 4 0
61 6 0
62 8 0
63 10 0
64 12 0
65 14 0
66 16 0
67 18 0
68 20 0
69 22 0
70 24 0
71 26 0
72 36 0
73 44 0
74 2 0
75 4 0
76 4 0
77 6 0
78 8 0
79 10 0
80 12 0
81 14 0
82 16 0
83 18 0
84 20 0
85 24 0
86 28 0
87 48 0
88 2 0
89 4 0
90 6 0
91 8 0
92 10 0
93 12 0
94 14 0
95 16 0
96 18 0
97 20 0
98 24 0
99 26 0
100 28 0
101 32 0
102 46 0
103 2 0
104 6 0
105 8 0
106 12 0
107 14 0
108 16 0
109 18 0
110 20 0
111 24 0
112 26 0
113 34 0
114 40 0
115 58 0
116 2 0
117 4 0
118 10 0
119 18 0
120 28 0
121 42 0
122 44 0
123 60 0
124 2 0
125 4 0
126 6 0
127 8 0
128 12 0
129 16 0
130 22 0
131 24 0
132 26 0
133 32 0
134 36 0
135 40 0
136 60 0
137 2 0
138 4 0
139 6 0
140 8 0
141 10 0
142 12 0
143 14 0
144 16 0
145 18 0
146 20 0
147 22 0
148 24 0
149 26 0
150 32 0
151 34 0
152 38 0
153 40 0
154 44 0
155 46 0
156 50 0
157 52 0
158 54 0
159 64 0
160 34 0
161 59 0
162 64 0
163 68 0
164 2 0
165 18 0
166 39 0
167 53 0
168 57 0
169 63 0
170 71 0
171 3 0
172 4 0
173 5 0
174 7 0
175 9 0
176 13 0
177 14 0
178 18 0
179 22 0
180 25 0
181 28 0
182 31 0
183 32 0
184 35 0
185 39 0
186 40 0
187 42 0
188 44 0
189 48 0
190 51 0
191 53 0
192 55 0
193 67 0
194 1 0
195 2 0
196 3 0
197 4 0
198 5 0
199 6 0
200 8 0
201 10 0
202 14 0
203 15 0
204 19 0
205 21 0
206 24 0
207 25 0
208 26 0
209 27 0
210 32 0
211 33 0
212 34 0
213 38 0
214 41 0
215 44 0
216 47 0
217 51 0
218 53 0
219 54 0
220 56 0
221 60 0
222 64 0
223 69 0
224 2 0
225 2 0
226 3 0
227 3 0
228 5 0
229 6 0
230 7 0
231 8 0
232 10 0
233 12 0
234 14 0
235 15 0
236 17 0
237 19 0
238 20 0
239 20 0
240 21 0
241 22 0
242 23 0
243 24 0
244 25 0
245 26 0
246 28 0
247 34 0
248 44 0
249 48 0
250 51 0
251 54 0
252 62 0
253 69 0
254 1 0
255 2 0
256 3 0
257 4 0
258 4 0
259 6 0
260 8 0
261 12 0
262 13 0
263 15 0
264 16 0
265 17 0
266 18 0
267 19 0
268 21 0
269 22 0
270 24 0
271 26 0
272 27 0
273 29 0
274 30 0
275 30 0
276 32 0
277 38 0
278 39 0
279 44 0
280 45 0
281 46 0
282 49 0
283 50 0
284 51 0
285 52 0
286 54 0
287 57 0
288 72 0
289 2 0
290 3 0
291 4 0
292 5 0
293 7 0
294 8 0
295 9 0
296 10 0
297 11 0
298 13 0
299 16 0
300 18 0
