1 0.155731 M
2 0.184601 M
3 0.184891 M
4 0.185852 M
5 0.189667 M
6 0.191116 M
7 0.193436 M
8 0.19455 M
9 0.196014 M
10 0.197021 M
11 0.198029 M
12 0.199173 M
13 0.202927 M
14 0.208359 M
15 0.209808 M
16 0.210831 M
17 0.212601 M
18 0.213699 M
19 0.213684 M
20 0.214722 M
21 0.217346 M
22 0.218445 M
23 0.219147 M
24 0.21991 M
25 0.221542 M
26 0.223679 M
27 0.224747 M
28 0.22493 M
29 0.225067 M
30 0.22583 M
31 0.225815 M
32 0.227615 M
33 0.2276 M
34 0.228607 M
35 0.228592 M
36 0.232697 M
37 0.233765 M
38 0.234085 M
39 0.235245 M
40 0.236328 M
41 0.236328 M
42 0.236328 M
43 0.236328 M
44 0.236588 M
45 0.236572 M
46 0.236588 M
47 0.237564 M
48 0.238571 M
49 0.238556 M
50 0.242172 M
51 0.243698 M
52 0.244781 M
53 0.244781 M
54 0.244781 M
55 0.244781 M
56 0.244781 M
57 0.244781 M
58 0.246048 M
59 0.247604 M
60 0.248688 M
61 0.248688 M
62 0.248688 M
63 0.248688 M
64 0.248688 M
65 0.248688 M
66 0.24968 M
67 0.24968 M
68 0.250946 M
69 0.250946 M
70 0.252029 M
71 0.252029 M
72 0.252029 M
73 0.252365 M
74 0.252365 M
75 0.253632 M
76 0.254135 M
77 0.258057 M
78 0.25914 M
79 0.25914 M
80 0.25914 M
81 0.25914 M
82 0.25914 M
83 0.25914 M
84 0.25914 M
85 0.25914 M
86 0.25914 M
87 0.259659 M
88 0.261459 M
89 0.262543 M
90 0.262543 M
91 0.262543 M
92 0.262543 M
93 0.262543 M
94 0.262543 M
95 0.262543 M
96 0.262939 M
97 0.263718 M
98 0.264236 M
99 0.270737 M
100 0.27182 M
101 0.27182 M
102 0.27182 M
103 0.27182 M
104 0.27182 M
105 0.27182 M
106 0.27182 M
107 0.27182 M
108 0.273087 M
109 0.273865 M
110 0.274399 M
111 0.27533 M
112 0.278183 M
113 0.27948 M
114 0.280777 M
115 0.280777 M
116 0.281357 M
117 0.281357 M
118 0.281357 M
119 0.281662 M
120 0.281662 M
121 0.281662 M
122 0.281662 M
123 0.282715 M
124 0.283249 M
125 0.283249 M
126 0.283249 M
127 0.288696 M
128 0.28978 M
129 0.28978 M
130 0.290543 M
131 0.290543 M
132 0.290543 M
133 0.290543 M
134 0.290543 M
135 0.29129 M
136 0.29129 M
137 0.291901 M
138 0.291901 M
139 0.293976 M
140 0.295456 M
141 0.295853 M
142 0.296432 M
143 0.296432 M
144 0.296432 M
145 0.296432 M
146 0.296432 M
147 0.296432 M
148 0.296432 M
149 0.297211 M
150 0.297729 M
151 0.297729 M
152 0.299255 M
153 0.300339 M
154 0.300339 M
155 0.300339 M
156 0.300339 M
157 0.300339 M
158 0.300339 M
159 0.300339 M
160 0.300964 M
161 0.300964 M
162 0.300964 M
163 0.300964 M
164 0.301453 M
165 0.30304 M
166 0.305161 M
167 0.307617 M
168 0.308701 M
169 0.308701 M
170 0.308701 M
171 0.308701 M
172 0.308701 M
173 0.308701 M
174 0.308701 M
175 0.308701 M
176 0.309296 M
177 0.309998 M
178 0.312714 M
179 0.313797 M
180 0.313797 M
181 0.313797 M
182 0.313797 M
183 0.313797 M
184 0.313797 M
185 0.313797 M
186 0.314148 M
187 0.314148 M
188 0.314789 M
189 0.314789 M
190 0.314789 M
191 0.315491 M
192 0.316284 M
193 0.317368 M
194 0.317368 M
195 0.317368 M
196 0.317368 M
197 0.317368 M
198 0.317368 M
199 0.317368 M
200 0.317368 M
201 0.317368 M
202 0.317368 M
203 0.317368 M
204 0.318787 M
205 0.319672 M
206 0.320755 M
207 0.320755 M
208 0.320755 M
209 0.320755 M
210 0.320755 M
211 0.320755 M
212 0.321365 M
213 0.322067 M
214 0.322067 M
215 0.323624 M
216 0.32431 M
217 0.326324 M
218 0.327408 M
219 0.327408 M
220 0.327408 M
221 0.327408 M
222 0.327408 M
223 0.327408 M
224 0.327408 M
225 0.327408 M
226 0.327408 M
227 0.327408 M
228 0.328018 M
229 0.328018 M
230 0.328018 M
231 0.329498 M
232 0.329498 M
233 0.330582 M
234 0.330582 M
235 0.330582 M
236 0.331665 M
237 0.331665 M
238 0.331665 M
239 0.332748 M
240 0.332748 M
241 0.332748 M
242 0.332748 M
243 0.332748 M
244 0.332748 M
245 0.332748 M
246 0.332748 M
247 0.332748 M
248 0.332748 M
249 0.332748 M
250 0.333359 M
251 0.333359 M
252 0.333359 M
253 0.334412 M
254 0.335449 M
255 0.335449 M
256 0.337128 M
257 0.338211 M
258 0.338211 M
259 0.338211 M
260 0.34024 M
261 0.341721 M
262 0.343658 M
263 0.344849 M
264 0.345932 M
265 0.347015 M
266 0.347366 M
267 0.34845 M
268 0.34845 M
269 0.34845 M
270 0.34845 M
271 0.34845 M
272 0.34845 M
273 0.34845 M
274 0.34845 M
275 0.34845 M
276 0.34845 M
277 0.349533 M
278 0.349533 M
279 0.349533 M
280 0.349533 M
281 0.350235 M
282 0.35025 M
283 0.350235 M
284 0.351456 M
285 0.352783 M
286 0.352798 M
287 0.353134 M
288 0.353378 M
289 0.353821 M
290 0.357376 M
291 0.358444 M
292 0.358444 M
293 0.358459 M
294 0.358765 M
295 0.360901 M
296 0.360901 M
297 0.361511 M
298 0.363098 M
299 0.364182 M
300 0.365265 M
301 0.365265 M
302 0.365265 M
303 0.365265 M
304 0.365265 M
305 0.365234 M
306 0.366211 M
307 0.366211 M
308 0.367584 M
309 0.368134 M
310 0.368896 M
311 0.369751 M
312 0.369751 M
313 0.369751 M
314 0.369751 M
315 0.369751 M
316 0.370834 M
317 0.370834 M
318 0.370834 M
319 0.370834 M
320 0.370834 M
321 0.370804 M
322 0.370804 M
323 0.370834 M
324 0.370834 M
325 0.370834 M
326 0.370834 M
327 0.370834 M
328 0.371704 M
329 0.372314 M
330 0.372314 M
331 0.372314 M
332 0.373398 M
333 0.373398 M
334 0.373398 M
335 0.374161 M
336 0.374161 M
337 0.374161 M
338 0.37413 M
339 0.374161 M
340 0.374161 M
341 0.374161 M
342 0.374161 M
343 0.374161 M
344 0.374161 M
345 0.374161 M
346 0.374161 M
347 0.374161 M
348 0.374161 M
349 0.374161 M
350 0.374161 M
351 0.375137 M
352 0.375137 M
353 0.375137 M
354 0.375137 M
355 0.375137 M
356 0.375824 M
357 0.375824 M
358 0.375824 M
359 0.376587 M
360 0.377441 M
361 0.378296 M
362 0.378296 M
363 0.378296 M
364 0.378296 M
365 0.378296 M
366 0.378296 M
367 0.378296 M
368 0.378296 M
369 0.378296 M
370 0.378296 M
371 0.378296 M
372 0.379379 M
373 0.379379 M
374 0.379822 M
375 0.379791 M
376 0.379791 M
377 0.380386 M
378 0.382278 M
379 0.382278 M
380 0.382309 M
381 0.383392 M
382 0.383392 M
383 0.383392 M
384 0.383804 M
385 0.384216 M
386 0.384659 M
387 0.385742 M
388 0.385742 M
389 0.385742 M
390 0.385742 M
391 0.385742 M
392 0.385742 M
393 0.385742 M
394 0.385742 M
395 0.386551 M
396 0.386551 M
397 0.386551 M
398 0.388977 M
399 0.392578 M
400 0.392578 M
401 0.392578 M
402 0.393219 M
403 0.393219 M
404 0.393631 M
405 0.393631 M
406 0.394897 M
407 0.395233 M
408 0.395233 M
409 0.395676 M
410 0.395706 M
411 0.396255 M
412 0.397217 M
413 0.398285 M
414 0.39888 M
