Ridgerunner 2.3.1
Built Sep 13 2026, 00:43:43.
plCurve Version: 10.1.0
Octrope Version: 10.1.0
tsnnls Version: 2.5.1
Seeded from dev/random with seed 1659306896.
Loaded 1 component, 47 vertex plCurve from trefoil47.vect.
Saved copy of trefoil47.vect to ./trefoil47.rr/trefoil47.vect.
Curve has thickness 1.54794. Scaling to thickness 0.501.
Scaled curve has thickness 0.501.
 Autoscale selftest ok.
Rerez'd, autoscaled, eq'd file written to ./trefoil47.rr/trefoil47.atstart.vect.
Overstep tolerance: 0.000100 of thickness 0.500000 (0.499950) minminrad: 0.49997500
ridgerunner: Curses screen display disabled, using stdout.
             Define CURSES_DISPLAY to enable better screen display.
ridgerunner: Starting run. Will stop if 
               step number >= 5000 
               residual < 0 
               ropelength decrease over last 20 steps < -1000.

 811 Rop: 33.20075872652 Str:  55 MRstruts:   0 Thi: 0.4999773 
 812 Rop: 33.20066025154 Str:  55 MRstruts:   0 Thi: 0.4999761 
 813 Rop: 33.20064197212 Str:  55 MRstruts:   0 Thi: 0.4999759 
 814 Rop: 33.20062368440 Str:  55 MRstruts:   0 Thi: 0.4999756 
 815 Rop: 33.20051857002 Str:  55 MRstruts:   0 Thi: 0.4999744 
 816 Rop: 33.20049464280 Str:  55 MRstruts:   0 Thi: 0.4999741 
 817 Rop: 33.20047400669 Str:  55 MRstruts:   0 Thi: 0.4999738 
 818 Rop: 33.20042440044 Str:  55 MRstruts:   0 Thi: 0.4999731 
 819 Rop: 33.20041038032 Str:  55 MRstruts:   0 Thi: 0.4999730 
 820 Rop: 33.20036600627 Str:  55 MRstruts:   0 Thi: 0.4999724 
 821 Rop: 33.20035264321 Str:  55 MRstruts:   0 Thi: 0.4999722 
 822 Rop: 33.20031598995 Str:  55 MRstruts:   0 Thi: 0.4999717 
 823 Rop: 33.20030205607 Str:  55 MRstruts:   0 Thi: 0.4999715 
 824 Rop: 33.19988529046 Str:  51 MRstruts:   0 Thi: 0.4999688 
 825 Rop: 33.19977654798 Str:  55 MRstruts:   0 Thi: 0.4999688 
 826 Rop: 33.19971686420 Str:  54 MRstruts:   0 Thi: 0.4999680 
 827 Rop: 33.19968980046 Str:  54 MRstruts:   0 Thi: 0.4999676 
 828 Rop: 33.19967301649 Str:  54 MRstruts:   0 Thi: 0.4999674 
 829 Rop: 33.19964078360 Str:  55 MRstruts:   0 Thi: 0.4999670 
 830 Rop: 33.19962118052 Str:  55 MRstruts:   0 Thi: 0.4999668 
 831 Rop: 33.19959786749 Str:  55 MRstruts:   0 Thi: 0.4999664 
 832 Rop: 33.19958237964 Str:  55 MRstruts:   0 Thi: 0.4999662 
 833 Rop: 33.19953569814 Str:  55 MRstruts:   0 Thi: 0.4999656 
 834 Rop: 33.19952305587 Str:  55 MRstruts:   0 Thi: 0.4999654 
 835 Rop: 33.19949617996 Str:  55 MRstruts:   0 Thi: 0.4999651 
 836 Rop: 33.19948399853 Str:  54 MRstruts:   0 Thi: 0.4999649 
 837 Rop: 33.19919757839 Str:  52 MRstruts:   0 Thi: 0.4999651 
 838 Rop: 33.19908783490 Str:  55 MRstruts:   0 Thi: 0.4999651 
 839 Rop: 33.19903553852 Str:  54 MRstruts:   0 Thi: 0.4999645 
 840 Rop: 33.19902180363 Str:  54 MRstruts:   0 Thi: 0.4999643 
 841 Rop: 33.19900660236 Str:  54 MRstruts:   0 Thi: 0.4999641 
 842 Rop: 33.19896753120 Str:  54 MRstruts:   0 Thi: 0.4999636 
 843 Rop: 33.19895654504 Str:  54 MRstruts:   0 Thi: 0.4999634 
 844 Rop: 33.19893322982 Str:  54 MRstruts:   0 Thi: 0.4999631 
 845 Rop: 33.19892023128 Str:  54 MRstruts:   0 Thi: 0.4999629 
 846 Rop: 33.19881640071 Str:  53 MRstruts:   0 Thi: 0.4999617 
 847 Rop: 33.19877855623 Str:  54 MRstruts:   0 Thi: 0.4999617 
 848 Rop: 33.19876095721 Str:  54 MRstruts:   0 Thi: 0.4999614 
 849 Rop: 33.19874894726 Str:  54 MRstruts:   0 Thi: 0.4999613 
 850 Rop: 33.19786877970 Str:  35 MRstruts:   0 Thi: 0.4999648 
 851 Rop: 33.19725515311 Str:  53 MRstruts:   0 Thi: 0.4999648 
 852 Rop: 33.19719167553 Str:  54 MRstruts:   0 Thi: 0.4999648 
 853 Rop: 33.19707376288 Str:  54 MRstruts:   0 Thi: 0.4999632 
 854 Rop: 33.19702721266 Str:  54 MRstruts:   0 Thi: 0.4999625 
 855 Rop: 33.19700499493 Str:  53 MRstruts:   0 Thi: 0.4999622 
 856 Rop: 33.19698222642 Str:  53 MRstruts:   0 Thi: 0.4999620 
 857 Rop: 33.19696562602 Str:  53 MRstruts:   0 Thi: 0.4999618 
 858 Rop: 33.19695154983 Str:  53 MRstruts:   0 Thi: 0.4999616 
 859 Rop: 33.19693184787 Str:  53 MRstruts:   0 Thi: 0.4999613 
 860 Rop: 33.19692176970 Str:  53 MRstruts:   0 Thi: 0.4999612 
 861 Rop: 33.19636366742 Str:  44 MRstruts:   0 Thi: 0.4999609 
 862 Rop: 33.19617679682 Str:  52 MRstruts:   0 Thi: 0.4999609 
 863 Rop: 33.19612656872 Str:  53 MRstruts:   0 Thi: 0.4999608 
 864 Rop: 33.19602525684 Str:  53 MRstruts:   0 Thi: 0.4999595 
 865 Rop: 33.19598985549 Str:  53 MRstruts:   0 Thi: 0.4999590 
 866 Rop: 33.19597455641 Str:  53 MRstruts:   0 Thi: 0.4999588 
 867 Rop: 33.19595970784 Str:  53 MRstruts:   0 Thi: 0.4999586 
 868 Rop: 33.19593267951 Str:  53 MRstruts:   0 Thi: 0.4999582 
 869 Rop: 33.19592324462 Str:  53 MRstruts:   0 Thi: 0.4999581 
 870 Rop: 33.19584940360 Str:  53 MRstruts:   0 Thi: 0.4999573 
 871 Rop: 33.19583466863 Str:  53 MRstruts:   0 Thi: 0.4999571 
 872 Rop: 33.19582554904 Str:  53 MRstruts:   0 Thi: 0.4999569 
 873 Rop: 33.19572857918 Str:  53 MRstruts:   0 Thi: 0.4999559 
 874 Rop: 33.19570855400 Str:  53 MRstruts:   0 Thi: 0.4999556 
 875 Rop: 33.19569864452 Str:  53 MRstruts:   0 Thi: 0.4999555 
 876 Rop: 33.19568491250 Str:  53 MRstruts:   0 Thi: 0.4999553 
 877 Rop: 33.19567144139 Str:  53 MRstruts:   0 Thi: 0.4999551 
 878 Rop: 33.19565842616 Str:  53 MRstruts:   0 Thi: 0.4999549 
 879 Rop: 33.19564402539 Str:  53 MRstruts:   0 Thi: 0.4999547 
 880 Rop: 33.19563282699 Str:  53 MRstruts:   0 Thi: 0.4999546 
 881 Rop: 33.19560882840 Str:  53 MRstruts:   0 Thi: 0.4999542 
 882 Rop: 33.19560005979 Str:  53 MRstruts:   0 Thi: 0.4999541 
 883 Rop: 33.19555643984 Str:  53 MRstruts:   0 Thi: 0.4999536 
 884 Rop: 33.19554583612 Str:  53 MRstruts:   0 Thi: 0.4999534 
 885 Rop: 33.19553558230 Str:  53 MRstruts:   0 Thi: 0.4999533 
 886 Rop: 33.19549769753 Str:  53 MRstruts:   0 Thi: 0.4999528 
 887 Rop: 33.19548758197 Str:  53 MRstruts:   0 Thi: 0.4999527 
 888 Rop: 33.19547533315 Str:  53 MRstruts:   0 Thi: 0.4999525 
 889 Rop: 33.19546039889 Str:  53 MRstruts:   0 Thi: 0.4999523 
 890 Rop: 33.19544953389 Str:  53 MRstruts:   0 Thi: 0.4999521 
 891 Rop: 33.19542394458 Str:  53 MRstruts:   0 Thi: 0.4999518 
 892 Rop: 33.19541436376 Str:  53 MRstruts:   0 Thi: 0.4999517 
 893 Rop: 33.19536169135 Str:  53 MRstruts:   0 Thi: 0.4999510 
 894 Rop: 33.19534823100 Str:  53 MRstruts:   0 Thi: 0.4999508 
 895 Rop: 33.19533948238 Str:  53 MRstruts:   0 Thi: 0.4999507 
 896 Rop: 33.19476041783 Str:  53 MRstruts:   0 Thi: 0.4999526 
 897 Rop: 33.19471855285 Str:  54 MRstruts:   0 Thi: 0.4999526 
 898 Rop: 33.19470536904 Str:  54 MRstruts:   0 Thi: 0.4999524 
 899 Rop: 33.19469491235 Str:  54 MRstruts:   0 Thi: 0.4999522 
 900 Rop: 33.19466515777 Str:  54 MRstruts:   0 Thi: 0.4999519 
 901 Rop: 33.19465467528 Str:  54 MRstruts:   0 Thi: 0.4999517 
 902 Rop: 33.19463227930 Str:  54 MRstruts:   0 Thi: 0.4999514 
 903 Rop: 33.19462290340 Str:  54 MRstruts:   0 Thi: 0.4999513 
 904 Rop: 33.19453954616 Str:  54 MRstruts:   0 Thi: 0.4999503 
 905 Rop: 33.19452018788 Str:  54 MRstruts:   0 Thi: 0.4999501 
 906 Rop: 33.19451114120 Str:  54 MRstruts:   0 Thi: 0.4999500 
 907 Rop: 33.19438993832 Str:   2 MRstruts:   0 Thi: 0.5000000 
 908 Rop: 33.19389640695 Str:   3 MRstruts:   0 Thi: 0.5000000 
 909 Rop: 33.19382737397 Str:   5 MRstruts:   0 Thi: 0.4999996 
 910 Rop: 33.19338989695 Str:   6 MRstruts:   0 Thi: 0.4999996 
 911 Rop: 33.19311480875 Str:   8 MRstruts:   0 Thi: 0.4999996 
 912 Rop: 33.19307425919 Str:  10 MRstruts:   0 Thi: 0.4999996 
 913 Rop: 33.19302284150 Str:  12 MRstruts:   0 Thi: 0.4999996 
 914 Rop: 33.19295203297 Str:  17 MRstruts:   0 Thi: 0.4999987 
 915 Rop: 33.19290375714 Str:  19 MRstruts:   0 Thi: 0.4999987 
 916 Rop: 33.19281080474 Str:  21 MRstruts:   0 Thi: 0.4999987 
 917 Rop: 33.19277515011 Str:  23 MRstruts:   0 Thi: 0.4999987 
 918 Rop: 33.19273826084 Str:  26 MRstruts:   0 Thi: 0.4999987 
 919 Rop: 33.19270847001 Str:  27 MRstruts:   0 Thi: 0.4999987 
 920 Rop: 33.19268070086 Str:  31 MRstruts:   0 Thi: 0.4999987 
 921 Rop: 33.19262783603 Str:  33 MRstruts:   0 Thi: 0.4999987 
 922 Rop: 33.19260332253 Str:  34 MRstruts:   0 Thi: 0.4999987 
 923 Rop: 33.19257637080 Str:  37 MRstruts:   0 Thi: 0.4999987 
 924 Rop: 33.19255588712 Str:  37 MRstruts:   0 Thi: 0.4999987 
 925 Rop: 33.19252511085 Str:  39 MRstruts:   0 Thi: 0.4999987 
 926 Rop: 33.19251147190 Str:  41 MRstruts:   0 Thi: 0.4999987 
 927 Rop: 33.19249647188 Str:  45 MRstruts:   0 Thi: 0.4999987 
 928 Rop: 33.19248101576 Str:  46 MRstruts:   0 Thi: 0.4999987 
 929 Rop: 33.19247705460 Str:  47 MRstruts:   0 Thi: 0.4999987 
 930 Rop: 33.19244909548 Str:  48 MRstruts:   0 Thi: 0.4999987 
 931 Rop: 33.19244239865 Str:  50 MRstruts:   0 Thi: 0.4999987 
 932 Rop: 33.19243562070 Str:  51 MRstruts:   0 Thi: 0.4999987 
 933 Rop: 33.19243376699 Str:  53 MRstruts:   0 Thi: 0.4999987 
 934 Rop: 33.19243003151 Str:  54 MRstruts:   0 Thi: 0.4999987 
 935 Rop: 33.19237562893 Str:  52 MRstruts:   0 Thi: 0.4999983 
 936 Rop: 33.19237277692 Str:  54 MRstruts:   0 Thi: 0.4999983 
 937 Rop: 33.19236399593 Str:  54 MRstruts:   0 Thi: 0.4999981 
 938 Rop: 33.19235706335 Str:  54 MRstruts:   0 Thi: 0.4999980 
 939 Rop: 33.19233121068 Str:  54 MRstruts:   0 Thi: 0.4999977 
 940 Rop: 33.19232403414 Str:  54 MRstruts:   0 Thi: 0.4999976 
 941 Rop: 33.19227789832 Str:  53 MRstruts:   0 Thi: 0.4999970 
 942 Rop: 33.19227384452 Str:  54 MRstruts:   0 Thi: 0.4999970 
 943 Rop: 33.19226364334 Str:  54 MRstruts:   0 Thi: 0.4999969 
 944 Rop: 33.19224119586 Str:  54 MRstruts:   0 Thi: 0.4999966 
 945 Rop: 33.19222861932 Str:  54 MRstruts:   0 Thi: 0.4999965 
 946 Rop: 33.19218679105 Str:  54 MRstruts:   0 Thi: 0.4999959 
 947 Rop: 33.19217783980 Str:  54 MRstruts:   0 Thi: 0.4999958 
 948 Rop: 33.19217070306 Str:  54 MRstruts:   0 Thi: 0.4999957 
 949 Rop: 33.19186462160 Str:  39 MRstruts:   0 Thi: 0.4999952 
 950 Rop: 33.19181040056 Str:  51 MRstruts:   0 Thi: 0.4999952 
 951 Rop: 33.19179831677 Str:  54 MRstruts:   0 Thi: 0.4999952 
 952 Rop: 33.19175708749 Str:  54 MRstruts:   0 Thi: 0.4999948 
 953 Rop: 33.19174119386 Str:  54 MRstruts:   0 Thi: 0.4999946 
 954 Rop: 33.19173028609 Str:  54 MRstruts:   0 Thi: 0.4999944 
 955 Rop: 33.19168637410 Str:  54 MRstruts:   0 Thi: 0.4999940 
 956 Rop: 33.19166193283 Str:  54 MRstruts:   0 Thi: 0.4999938 
 957 Rop: 33.19160456435 Str:  54 MRstruts:   0 Thi: 0.4999934 
 958 Rop: 33.19152204277 Str:  54 MRstruts:   0 Thi: 0.4999931 
 959 Rop: 33.19150003967 Str:  54 MRstruts:   0 Thi: 0.4999930 
 960 Rop: 33.19148987799 Str:  54 MRstruts:   0 Thi: 0.4999929 
 961 Rop: 33.19147678742 Str:  54 MRstruts:   0 Thi: 0.4999927 
 962 Rop: 33.19146873854 Str:  54 MRstruts:   0 Thi: 0.4999926 
 963 Rop: 33.19141400602 Str:  54 MRstruts:   0 Thi: 0.4999920 
 964 Rop: 33.19140048494 Str:  54 MRstruts:   0 Thi: 0.4999918 
 965 Rop: 33.19139320466 Str:  54 MRstruts:   0 Thi: 0.4999917 
 966 Rop: 33.19135739944 Str:  54 MRstruts:   0 Thi: 0.4999912 
 967 Rop: 33.19134777744 Str:  54 MRstruts:   0 Thi: 0.4999911 
 968 Rop: 33.19133986517 Str:  54 MRstruts:   0 Thi: 0.4999910 
 969 Rop: 33.19127931862 Str:  54 MRstruts:   0 Thi: 0.4999903 
 970 Rop: 33.19126555237 Str:  54 MRstruts:   0 Thi: 0.4999901 
 971 Rop: 33.19125840356 Str:  54 MRstruts:   0 Thi: 0.4999900 
 972 Rop: 33.19124115021 Str:  54 MRstruts:   0 Thi: 0.4999897 
 973 Rop: 33.19123429585 Str:  54 MRstruts:   0 Thi: 0.4999897 
 974 Rop: 33.19116174949 Str:  55 MRstruts:   0 Thi: 0.4999893 
 975 Rop: 33.19115247994 Str:  55 MRstruts:   0 Thi: 0.4999892 
 976 Rop: 33.19114550548 Str:  55 MRstruts:   0 Thi: 0.4999891 
 977 Rop: 33.19066067796 Str:  50 MRstruts:   0 Thi: 0.4999914 
 978 Rop: 33.19063135767 Str:  56 MRstruts:   0 Thi: 0.4999914 
 979 Rop: 33.19061356093 Str:  56 MRstruts:   0 Thi: 0.4999911 
 980 Rop: 33.19060606140 Str:  55 MRstruts:   0 Thi: 0.4999910 
 981 Rop: 33.19055801647 Str:  56 MRstruts:   0 Thi: 0.4999905 
 982 Rop: 33.19054650940 Str:  56 MRstruts:   0 Thi: 0.4999903 
 983 Rop: 33.19053704078 Str:  56 MRstruts:   0 Thi: 0.4999902 
 984 Rop: 33.19052047506 Str:  56 MRstruts:   0 Thi: 0.4999900 
 985 Rop: 33.19051236948 Str:  56 MRstruts:   0 Thi: 0.4999899 
 986 Rop: 33.19004187542 Str:  27 MRstruts:   0 Thi: 0.4999912 
 987 Rop: 33.18985875912 Str:  47 MRstruts:   0 Thi: 0.4999912 
 988 Rop: 33.18981974865 Str:  55 MRstruts:   0 Thi: 0.4999912 
 989 Rop: 33.18980804802 Str:  56 MRstruts:   0 Thi: 0.4999912 
 990 Rop: 33.18977703312 Str:  56 MRstruts:   0 Thi: 0.4999911 
 991 Rop: 33.18975781373 Str:  56 MRstruts:   0 Thi: 0.4999909 
 992 Rop: 33.18973863848 Str:  56 MRstruts:   0 Thi: 0.4999909 
 993 Rop: 33.18973095605 Str:  56 MRstruts:   0 Thi: 0.4999908 
 994 Rop: 33.18964521451 Str:  56 MRstruts:   0 Thi: 0.4999905 
 995 Rop: 33.18962764962 Str:  56 MRstruts:   0 Thi: 0.4999902 
 996 Rop: 33.18961968915 Str:  56 MRstruts:   0 Thi: 0.4999901 
 997 Rop: 33.18961519576 Str:  56 MRstruts:   0 Thi: 0.4999901 
 998 Rop: 33.18961131109 Str:  57 MRstruts:   0 Thi: 0.4999900 
 999 Rop: 33.18957067306 Str:  56 MRstruts:   0 Thi: 0.4999895 
1000 Rop: 33.18956536017 Str:  57 MRstruts:   0 Thi: 0.4999895 
1001 Rop: 33.18956131904 Str:  57 MRstruts:   0 Thi: 0.4999894 
1002 Rop: 33.18955763155 Str:  57 MRstruts:   0 Thi: 0.4999894 
1003 Rop: 33.18953222407 Str:  57 MRstruts:   0 Thi: 0.4999891 
1004 Rop: 33.18952832198 Str:  57 MRstruts:   0 Thi: 0.4999890 
1005 Rop: 33.18952375556 Str:  57 MRstruts:   0 Thi: 0.4999889 
1006 Rop: 33.18937137162 Str:  58 MRstruts:   0 Thi: 0.4999889 
1007 Rop: 33.18931743165 Str:  58 MRstruts:   0 Thi: 0.4999882 
1008 Rop: 33.18930775811 Str:  57 MRstruts:   0 Thi: 0.4999881 
1009 Rop: 33.18926518471 Str:  58 MRstruts:   0 Thi: 0.4999878 
1010 Rop: 33.18924858443 Str:  58 MRstruts:   0 Thi: 0.4999876 
1011 Rop: 33.18923398357 Str:  57 MRstruts:   0 Thi: 0.4999875 
1012 Rop: 33.18921497457 Str:  57 MRstruts:   0 Thi: 0.4999873 
1013 Rop: 33.18920461784 Str:  57 MRstruts:   0 Thi: 0.4999872 
1014 Rop: 33.18918385645 Str:  57 MRstruts:   0 Thi: 0.4999870 
1015 Rop: 33.18917272348 Str:  57 MRstruts:   0 Thi: 0.4999869 
1016 Rop: 33.18913372906 Str:  57 MRstruts:   0 Thi: 0.4999865 
1017 Rop: 33.18912462987 Str:  57 MRstruts:   0 Thi: 0.4999864 
1018 Rop: 33.18911947610 Str:  57 MRstruts:   0 Thi: 0.4999863 
1019 Rop: 33.18906922669 Str:  57 MRstruts:   0 Thi: 0.4999858 
1020 Rop: 33.18904781500 Str:  58 MRstruts:   0 Thi: 0.4999855 
1021 Rop: 33.18903731758 Str:  58 MRstruts:   0 Thi: 0.4999854 
1022 Rop: 33.18903083824 Str:  58 MRstruts:   0 Thi: 0.4999853 
1023 Rop: 33.18901567960 Str:  58 MRstruts:   0 Thi: 0.4999851 
1024 Rop: 33.18900712004 Str:  58 MRstruts:   0 Thi: 0.4999850 
1025 Rop: 33.18899447873 Str:  58 MRstruts:   0 Thi: 0.4999848 
1026 Rop: 33.18899053779 Str:  58 MRstruts:   0 Thi: 0.4999848 
1027 Rop: 33.18897960499 Str:  58 MRstruts:   0 Thi: 0.4999846 
1028 Rop: 33.18897568660 Str:  58 MRstruts:   0 Thi: 0.4999846 
1029 Rop: 33.18895162799 Str:  58 MRstruts:   0 Thi: 0.4999843 
1030 Rop: 33.18894595649 Str:  58 MRstruts:   0 Thi: 0.4999842 
1031 Rop: 33.18894199386 Str:  58 MRstruts:   0 Thi: 0.4999842 
1032 Rop: 33.18882284996 Str:  59 MRstruts:   0 Thi: 0.4999843 
1033 Rop: 33.18880887119 Str:  58 MRstruts:   0 Thi: 0.4999842 
1034 Rop: 33.18880380718 Str:  59 MRstruts:   0 Thi: 0.4999841 
1035 Rop: 33.18875656187 Str:  59 MRstruts:   0 Thi: 0.4999837 
1036 Rop: 33.18872239827 Str:  59 MRstruts:   0 Thi: 0.4999833 
1037 Rop: 33.18871606440 Str:  59 MRstruts:   0 Thi: 0.4999832 
1038 Rop: 33.18871206302 Str:  59 MRstruts:   0 Thi: 0.4999832 
1039 Rop: 33.18869241441 Str:  59 MRstruts:   0 Thi: 0.4999829 
1040 Rop: 33.18868827638 Str:  59 MRstruts:   0 Thi: 0.4999829 
1041 Rop: 33.18868509573 Str:  59 MRstruts:   0 Thi: 0.4999828 
1042 Rop: 33.18850916795 Str:  49 MRstruts:   0 Thi: 0.4999826 
1043 Rop: 33.18843981972 Str:  58 MRstruts:   0 Thi: 0.4999826 
1044 Rop: 33.18841555422 Str:  58 MRstruts:   0 Thi: 0.4999826 
1045 Rop: 33.18839072651 Str:  59 MRstruts:   0 Thi: 0.4999825 
1046 Rop: 33.18837321226 Str:  59 MRstruts:   0 Thi: 0.4999822 
1047 Rop: 33.18836676725 Str:  59 MRstruts:   0 Thi: 0.4999821 
1048 Rop: 33.18836353673 Str:  59 MRstruts:   0 Thi: 0.4999821 
1049 Rop: 33.18835713520 Str:  59 MRstruts:   0 Thi: 0.4999820 
1050 Rop: 33.18835396483 Str:  59 MRstruts:   0 Thi: 0.4999820 
1051 Rop: 33.18830350672 Str:  58 MRstruts:   0 Thi: 0.4999815 
1052 Rop: 33.18827615091 Str:  59 MRstruts:   0 Thi: 0.4999815 
1053 Rop: 33.18826377569 Str:  59 MRstruts:   0 Thi: 0.4999813 
1054 Rop: 33.18825863171 Str:  59 MRstruts:   0 Thi: 0.4999813 
1055 Rop: 33.18824812412 Str:  59 MRstruts:   0 Thi: 0.4999812 
1056 Rop: 33.18824297564 Str:  59 MRstruts:   0 Thi: 0.4999811 
1057 Rop: 33.18822732023 Str:  59 MRstruts:   0 Thi: 0.4999809 
1058 Rop: 33.18821584365 Str:  59 MRstruts:   0 Thi: 0.4999808 
1059 Rop: 33.18821216651 Str:  59 MRstruts:   0 Thi: 0.4999808 
1060 Rop: 33.18820657894 Str:  59 MRstruts:   0 Thi: 0.4999807 
1061 Rop: 33.18820379856 Str:  59 MRstruts:   0 Thi: 0.4999807 
1062 Rop: 33.18787829403 Str:  51 MRstruts:   0 Thi: 0.4999832 
1063 Rop: 33.18779592251 Str:  57 MRstruts:   0 Thi: 0.4999832 
1064 Rop: 33.18778397197 Str:  58 MRstruts:   0 Thi: 0.4999832 
1065 Rop: 33.18777480298 Str:  59 MRstruts:   0 Thi: 0.4999831 
1066 Rop: 33.18777170889 Str:  59 MRstruts:   0 Thi: 0.4999831 
1067 Rop: 33.18765938552 Str:  59 MRstruts:   0 Thi: 0.4999831 
1068 Rop: 33.18763803682 Str:  59 MRstruts:   0 Thi: 0.4999829 
1069 Rop: 33.18762128575 Str:  59 MRstruts:   0 Thi: 0.4999829 
1070 Rop: 33.18760847304 Str:  59 MRstruts:   0 Thi: 0.4999828 
1071 Rop: 33.18759967051 Str:  59 MRstruts:   0 Thi: 0.4999827 
1072 Rop: 33.18759679355 Str:  59 MRstruts:   0 Thi: 0.4999826 
1073 Rop: 33.18759327589 Str:  59 MRstruts:   0 Thi: 0.4999826 
1074 Rop: 33.18759134752 Str:  59 MRstruts:   0 Thi: 0.4999826 
1075 Rop: 33.18753084056 Str:  59 MRstruts:   0 Thi: 0.4999823 
1076 Rop: 33.18750470270 Str:  59 MRstruts:   0 Thi: 0.4999821 
1077 Rop: 33.18750111102 Str:  59 MRstruts:   0 Thi: 0.4999821 
1078 Rop: 33.18749928783 Str:  59 MRstruts:   0 Thi: 0.4999820 
1079 Rop: 33.18745520765 Str:  59 MRstruts:   0 Thi: 0.4999819 
1080 Rop: 33.18744913104 Str:  59 MRstruts:   0 Thi: 0.4999818 
1081 Rop: 33.18744410046 Str:  59 MRstruts:   0 Thi: 0.4999817 
1082 Rop: 33.18743849264 Str:  59 MRstruts:   0 Thi: 0.4999817 
1083 Rop: 33.18743642801 Str:  59 MRstruts:   0 Thi: 0.4999817 
1084 Rop: 33.18742891438 Str:  59 MRstruts:   0 Thi: 0.4999816 
1085 Rop: 33.18742709181 Str:  59 MRstruts:   0 Thi: 0.4999815 
1086 Rop: 33.18742490860 Str:  59 MRstruts:   0 Thi: 0.4999815 
1087 Rop: 33.18742324340 Str:  59 MRstruts:   0 Thi: 0.4999815 
1088 Rop: 33.18741974169 Str:  59 MRstruts:   0 Thi: 0.4999815 
1089 Rop: 33.18741798996 Str:  59 MRstruts:   0 Thi: 0.4999814 
1090 Rop: 33.18739306773 Str:  59 MRstruts:   0 Thi: 0.4999812 
1091 Rop: 33.18739012514 Str:  59 MRstruts:   0 Thi: 0.4999812 
1092 Rop: 33.18738874743 Str:  59 MRstruts:   0 Thi: 0.4999811 
1093 Rop: 33.18738718372 Str:  59 MRstruts:   0 Thi: 0.4999811 
1094 Rop: 33.18738422314 Str:  59 MRstruts:   0 Thi: 0.4999811 
1095 Rop: 33.18738297418 Str:  59 MRstruts:   0 Thi: 0.4999811 
1096 Rop: 33.18734165347 Str:  58 MRstruts:   0 Thi: 0.4999809 
1097 Rop: 33.18732616754 Str:  59 MRstruts:   0 Thi: 0.4999809 
1098 Rop: 33.18731731472 Str:  59 MRstruts:   0 Thi: 0.4999807 
1099 Rop: 33.18731503682 Str:  59 MRstruts:   0 Thi: 0.4999807 
1100 Rop: 33.18728129004 Str:  58 MRstruts:   0 Thi: 0.4999806 
1101 Rop: 33.18727563963 Str:  58 MRstruts:   0 Thi: 0.4999805 
1102 Rop: 33.18727190817 Str:  58 MRstruts:   0 Thi: 0.4999804 
1103 Rop: 33.18726661468 Str:  59 MRstruts:   0 Thi: 0.4999804 
1104 Rop: 33.18726477405 Str:  59 MRstruts:   0 Thi: 0.4999804 
1105 Rop: 33.18726038931 Str:  58 MRstruts:   0 Thi: 0.4999803 
1106 Rop: 33.18725836510 Str:  58 MRstruts:   0 Thi: 0.4999803 
1107 Rop: 33.18724808765 Str:  59 MRstruts:   0 Thi: 0.4999803 
1108 Rop: 33.18722566918 Str:  58 MRstruts:   0 Thi: 0.4999802 
1109 Rop: 33.18721229953 Str:  58 MRstruts:   0 Thi: 0.4999800 
1110 Rop: 33.18721058327 Str:  58 MRstruts:   0 Thi: 0.4999800 
1111 Rop: 33.18718407111 Str:  57 MRstruts:   0 Thi: 0.4999799 
1112 Rop: 33.18717682390 Str:  58 MRstruts:   0 Thi: 0.4999799 
1113 Rop: 33.18717254851 Str:  58 MRstruts:   0 Thi: 0.4999798 
1114 Rop: 33.18717095459 Str:  58 MRstruts:   0 Thi: 0.4999798 
1115 Rop: 33.18715969515 Str:  58 MRstruts:   0 Thi: 0.4999797 
1116 Rop: 33.18714772399 Str:  58 MRstruts:   0 Thi: 0.4999796 
1117 Rop: 33.18714422146 Str:  58 MRstruts:   0 Thi: 0.4999796 
1118 Rop: 33.18714225905 Str:  58 MRstruts:   0 Thi: 0.4999795 
1119 Rop: 33.18714043954 Str:  58 MRstruts:   0 Thi: 0.4999795 
1120 Rop: 33.18713865363 Str:  58 MRstruts:   0 Thi: 0.4999795 
1121 Rop: 33.18713692596 Str:  58 MRstruts:   0 Thi: 0.4999795 
1122 Rop: 33.18713526132 Str:  58 MRstruts:   0 Thi: 0.4999795 
1123 Rop: 33.18713361891 Str:  58 MRstruts:   0 Thi: 0.4999794 
1124 Rop: 33.18713207942 Str:  58 MRstruts:   0 Thi: 0.4999794 
1125 Rop: 33.18713049675 Str:  58 MRstruts:   0 Thi: 0.4999794 
1126 Rop: 33.18712908259 Str:  58 MRstruts:   0 Thi: 0.4999794 
1127 Rop: 33.18712745476 Str:  58 MRstruts:   0 Thi: 0.4999794 
1128 Rop: 33.18712615559 Str:  58 MRstruts:   0 Thi: 0.4999794 
1129 Rop: 33.18712393878 Str:  58 MRstruts:   0 Thi: 0.4999793 
1130 Rop: 33.18712259186 Str:  58 MRstruts:   0 Thi: 0.4999793 
1131 Rop: 33.18708399533 Str:  58 MRstruts:   0 Thi: 0.4999792 
1132 Rop: 33.18707819431 Str:  58 MRstruts:   0 Thi: 0.4999792 
1133 Rop: 33.18707405255 Str:  58 MRstruts:   0 Thi: 0.4999791 
