-1.698833174741117	1.322325740090811	-0.1886461455774315
-1.71914061243843	1.293351809116885	-0.1420190592072741
-1.736813533624165	1.262154231696155	-0.0955231888100624
-1.751893170096829	1.228684717108498	-0.04936609753849622
-1.764061023497169	1.193270210329248	-0.003333681133018963
-1.773273464305635	1.155854843021403	0.04235291004499675
-1.779568301441585	1.116334213497671	0.08737231006345107
-1.78270087646313	1.075030962200988	0.1317535026382397
-1.782635961371673	1.032539145214816	0.1747309242619909
-1.779567455355211	0.988073295529395	0.2166294645247958
-1.773320399305489	0.9424587599980506	0.2569919823362132
-1.763870354107638	0.8955379599568734	0.2957078186277947
-1.751383060410524	0.8478898502751255	0.332279570389008
-1.735614310761539	0.7992434671689559	0.3671736887528146
-1.716673759921109	0.74943389945317	0.3999799670247631
-1.694406229219593	0.6986808603706456	0.430732269613409
-1.668820996155103	0.6470240555852518	0.4590945969342661
-1.640008508657065	0.5945451133458878	0.484791675533592
-1.608255746716126	0.5422083404900161	0.5073519650713478
-1.573244076604539	0.4891008002140461	0.5268709146138956
-1.534275060866697	0.4349713567465488	0.5433234725981715
-1.492428579700707	0.3812972097538851	0.5559236154150237
-1.447690578647669	0.327761470997449	0.5644087273332979
-1.400515908237248	0.2751595720496976	0.5685169062893316
-1.35206031798338	0.2245372541265656	0.5681507385429836
-1.302724241931675	0.1762766450143782	0.563466716072899
-1.25277770147927	0.1302324061639427	0.5544330094454638
-1.203934025574688	0.08758867399902229	0.5414895270129452
-1.155892850022207	0.04765167314753253	0.5249135916546034
-1.106392060307356	0.008425161393814107	0.5038024376129212
-1.057175308599633	-0.02872093538405739	0.4784684239478734
-1.008465340733292	-0.06399858465530693	0.4487529545465
-0.9617660521900869	-0.09653942206307334	0.4153054955185901
-0.92152943740313	-0.1239270220802636	0.3819363558361256
-0.8849304257629644	-0.1487374912304668	0.3472808469945877
-0.8495723871442764	-0.1726893120653675	0.3087341218361346
-0.8171176141473637	-0.1951206659695889	0.2676852936117121
-0.7900573700241973	-0.2146733289576554	0.2275404236746806
-0.7667462780660207	-0.23317054764933	0.1866214821661025
-0.7461728321694588	-0.2520627120225365	0.1417155502095717
-0.7154316682024705	-0.2905747302646161	0.05540802276865692
-0.7047847796111433	-0.3048997407171718	0.02376455587100613
-0.695660368340249	-0.3210800583207318	-0.00915831153410988
-0.6881816445861931	-0.3388433271745529	-0.04181047769024245
-0.680888796673232	-0.3630374706761214	-0.08070568845665342
-0.6755047647786196	-0.3869405626930302	-0.1139212306904906
-0.6705396679796548	-0.4131508564036936	-0.1457058588598897
-0.6652573495538544	-0.4424710672704509	-0.1771702103060881
-0.6595045360253896	-0.4736968234104542	-0.207139989459596
-0.6527076495610982	-0.5079075291090858	-0.2365292460520471
-0.6450302817794739	-0.5427426498057569	-0.263315204495826
-0.635650814083569	-0.5822052678905555	-0.2909258276522059
-0.621024294183971	-0.6361109545581247	-0.3241014371782401
-0.6036655700087985	-0.6913461251535736	-0.353247708693594
-0.5853081414888928	-0.7437739627871137	-0.3772141430359899
-0.5642907523537364	-0.7973008497062294	-0.3981387820658029
-0.5417109598926524	-0.8493805647839087	-0.4153795423364317
-0.5163254041155261	-0.9024253598827887	-0.4299976375900504
-0.4878152506136534	-0.9565161324944141	-0.4418046733024508
-0.4563497490617029	-1.01103636733652	-0.4505213007919728
-0.421500878885667	-1.065812088118967	-0.4560563610373883
-0.3836296335494628	-1.119934990145257	-0.4582986483433089
-0.3430062023679034	-1.1726038575978	-0.457298114719863
-0.300389204585056	-1.22261504161359	-0.4532445007872724
-0.2563238252310799	-1.269467421906933	-0.4463841873785685
-0.2107397492867489	-1.313385135949633	-0.4367144971131962
-0.1634507590054779	-1.354581958072631	-0.4243553443921386
-0.1143720885430565	-1.392814332033328	-0.409724870644424
-0.06421044738108252	-1.427735101765341	-0.3927826642938411
-0.01341451888575855	-1.459044630289195	-0.3739361169435243
0.03802826314656836	-1.486872295188739	-0.3533083709128002
0.08999679224850765	-1.511212576870183	-0.3309966094634456
