1 1.17981 M
2 1.35448 M
3 1.35519 M
4 1.35713 M
5 1.35945 M
6 1.36194 M
7 1.366 M
8 1.36797 M
9 1.37102 M
10 1.37407 M
11 1.37891 M
12 1.38332 M
13 1.38651 M
14 1.38976 M
15 1.39423 M
16 1.39905 M
17 1.4003 M
18 1.40421 M
19 1.40759 M
20 1.41296 M
21 1.4136 M
22 1.41684 M
23 1.41789 M
24 1.42349 M
25 1.43822 M
26 1.43896 M
27 1.43971 M
28 1.44113 M
29 1.4417 M
30 1.44235 M
31 1.44235 M
32 1.44319 M
33 1.44412 M
34 1.44412 M
35 1.44412 M
36 1.44412 M
37 1.44472 M
38 1.44543 M
39 1.44543 M
40 1.44572 M
41 1.44754 M
42 1.44873 M
43 1.4496 M
44 1.45116 M
45 1.45543 M
46 1.45718 M
47 1.46075 M
48 1.47395 M
49 1.47395 M
50 1.47395 M
51 1.47453 M
52 1.47453 M
53 1.47594 M
54 1.4765 M
55 1.47716 M
56 1.47716 M
57 1.478 M
58 1.478 M
59 1.478 M
60 1.478 M
61 1.478 M
62 1.478 M
63 1.478 M
64 1.47862 M
65 1.47862 M
66 1.47935 M
67 1.47935 M
68 1.48071 M
69 1.4819 M
70 1.4951 M
71 1.4951 M
72 1.49586 M
73 1.49586 M
74 1.49634 M
75 1.49718 M
76 1.49718 M
77 1.49718 M
78 1.49895 M
79 1.49895 M
80 1.49895 M
81 1.50125 M
82 1.51485 M
83 1.51543 M
84 1.51543 M
85 1.51543 M
86 1.51543 M
87 1.51543 M
88 1.51591 M
89 1.51591 M
90 1.51659 M
91 1.51659 M
92 1.51743 M
93 1.51743 M
94 1.51743 M
95 1.51743 M
96 1.51743 M
97 1.51743 M
98 1.51743 M
99 1.51825 M
100 1.5192 M
101 1.5192 M
102 1.5192 M
103 1.52002 M
104 1.52002 M
105 1.52002 M
106 1.52002 M
107 1.52481 M
108 1.53801 M
109 1.53801 M
110 1.53801 M
111 1.53801 M
112 1.53801 M
113 1.53848 M
114 1.53848 M
115 1.53914 M
116 1.53914 M
117 1.53998 M
118 1.53998 M
119 1.53998 M
120 1.53998 M
121 1.53998 M
122 1.53998 M
123 1.53998 M
124 1.54059 M
125 1.54059 M
126 1.54059 M
127 1.54059 M
128 1.54059 M
129 1.54059 M
130 1.54059 M
131 1.54315 M
132 1.54404 M
133 1.54527 M
134 1.55847 M
135 1.55847 M
136 1.55847 M
137 1.55847 M
138 1.55989 M
139 1.55989 M
140 1.56055 M
141 1.56055 M
142 1.56055 M
143 1.56055 M
144 1.56055 M
145 1.56055 M
146 1.56055 M
147 1.56055 M
148 1.56055 M
149 1.56055 M
150 1.56055 M
151 1.56126 M
152 1.56126 M
153 1.56126 M
154 1.56181 M
155 1.56181 M
156 1.56226 M
157 1.5627 M
158 1.56319 M
159 1.56506 M
160 1.57072 M
161 1.58392 M
162 1.58392 M
163 1.58392 M
164 1.58392 M
165 1.58392 M
166 1.58392 M
167 1.58392 M
168 1.58392 M
169 1.58392 M
170 1.58392 M
171 1.58392 M
172 1.58392 M
173 1.58392 M
174 1.58392 M
175 1.58392 M
176 1.58392 M
177 1.58392 M
178 1.58392 M
179 1.58392 M
180 1.58392 M
181 1.58392 M
182 1.58392 M
183 1.58492 M
184 1.58493 M
185 1.58492 M
186 1.58493 M
187 1.58492 M
188 1.58556 M
189 1.58609 M
190 1.59651 M
191 1.6097 M
192 1.60971 M
193 1.62289 M
194 1.62291 M
195 1.62289 M
196 1.62291 M
197 1.62289 M
198 1.62291 M
199 1.62289 M
200 1.62357 M
201 1.62355 M
202 1.62357 M
203 1.62355 M
204 1.62454 M
205 1.62453 M
206 1.62454 M
207 1.62453 M
208 1.62454 M
209 1.62453 M
210 1.62454 M
211 1.62453 M
212 1.62454 M
213 1.62453 M
214 1.62454 M
215 1.62453 M
216 1.62454 M
217 1.62453 M
218 1.62517 M
219 1.62578 M
220 1.62579 M
221 1.62578 M
222 1.62579 M
223 1.62578 M
224 1.62579 M
225 1.62743 M
226 1.62823 M
227 1.64142 M
228 1.64143 M
229 1.64142 M
230 1.64143 M
231 1.64142 M
232 1.64143 M
233 1.64142 M
234 1.64143 M
235 1.64142 M
236 1.64143 M
237 1.64203 M
238 1.64204 M
239 1.64273 M
240 1.64275 M
241 1.64352 M
242 1.64442 M
243 1.64441 M
244 1.64442 M
245 1.64441 M
246 1.64442 M
247 1.64532 M
248 1.64534 M
249 1.64532 M
250 1.64534 M
251 1.64532 M
252 1.64534 M
253 1.64532 M
254 1.64534 M
255 1.64532 M
256 1.64534 M
257 1.64532 M
258 1.64534 M
259 1.64532 M
260 1.64534 M
261 1.6496 M
262 1.66281 M
263 1.6628 M
264 1.66283 M
265 1.6628 M
266 1.66283 M
267 1.6628 M
268 1.66353 M
269 1.6635 M
270 1.66351 M
271 1.6635 M
272 1.66351 M
273 1.6635 M
274 1.66351 M
275 1.6635 M
276 1.66351 M
277 1.6635 M
278 1.67671 M
279 1.6767 M
280 1.67671 M
281 1.67764 M
282 1.67766 M
283 1.67764 M
284 1.67766 M
285 1.67764 M
286 1.67766 M
287 1.67764 M
288 1.67827 M
289 1.67825 M
290 1.67897 M
291 1.67896 M
292 1.67976 M
293 1.67975 M
294 1.68065 M
295 1.68063 M
296 1.68163 M
297 1.68161 M
298 1.68163 M
299 1.68161 M
300 1.68163 M
